-0.776993	-0.462809	1.49604	1
-0.766257	-0.529735	1.4846	1
-0.285884	-0.00319319	1.59721	1
-0.244777	-0.263329	1.64054	1
-0.283629	-0.491224	1.59091	1
-0.290909	-0.559005	1.57351	1
-0.550691	-0.341667	1.56569	1
-0.641505	-0.734837	1.60962	1
-0.751572	-1.03614	1.63254	1
-0.733874	-1.0836	1.56201	1
-0.389829	-0.343954	1.59748	1
-0.376716	-0.744168	1.68245	1
-0.364005	-1.05478	1.74296	1
-0.347835	-1.10127	1.67202	1
-0.46632	-0.258727	1.58897	1
-0.466221	-0.200506	1.57748	1
-0.465737	0.0906749	1.53406	1
-0.384518	0.272021	1.45179	1
-0.634069	0.00674966	1.53123	1
-0.766952	-0.235399	1.55402	1
-0.752796	-0.450111	1.45987	1
-0.739984	-0.50557	1.44753	1
-0.279429	0.00121527	1.62499	1
-0.244148	-0.26065	1.66389	1
-0.282744	-0.486868	1.61005	1
-0.283029	-0.550808	1.6023	1
-0.54615	-0.337584	1.58099	1
-0.656717	-0.710177	1.61919	1
-0.774661	-1.00868	1.63602	1
-0.755005	-1.05523	1.5667	1
-0.387383	-0.33963	1.61819	1
-0.366107	-0.725309	1.70167	1
-0.348769	-1.03611	1.76046	1
-0.330052	-1.08124	1.691	1
-0.464729	-0.255626	1.60557	1
-0.464589	-0.197223	1.59345	1
-0.46402	0.0946937	1.54762	1
-0.374445	0.277991	1.47479	1
-0.625486	0.0117848	1.54243	1
-0.758092	-0.225433	1.54806	1
-0.73469	-0.436267	1.43684	1
-0.717841	-0.48976	1.41939	1
-0.276482	0.00387652	1.64623	1
-0.245908	-0.258122	1.68629	1
-0.278521	-0.482307	1.63602	1
-0.279775	-0.549424	1.62625	1
-0.543463	-0.333588	1.59539	1
-0.631162	-0.646673	1.64696	1
-0.726672	-0.975895	1.68474	1
-0.705703	-1.02563	1.61811	1
-0.387178	-0.33589	1.63861	1
-0.3687	-0.661563	1.71326	1
-0.347115	-1.01584	1.77053	1
-0.325734	-1.06443	1.70243	1
-0.463492	-0.252725	1.62558	1
-0.463112	-0.193909	1.6129	1
-0.461462	0.099881	1.5644	1
-0.364979	0.281983	1.49667	1
-0.618216	0.0165742	1.55329	1
-0.749882	-0.21179	1.54348	1
-0.720764	-0.423575	1.42213	1
-0.700543	-0.476506	1.39898	1
-0.275519	0.00464705	1.6731	1
-0.250174	-0.254212	1.71411	1
-0.275793	-0.477154	1.65162	1
-0.277481	-0.546875	1.63787	1
-0.540958	-0.329207	1.61421	1
-0.61066	-0.605247	1.66644	1
-0.702881	-0.960316	1.70315	1
-0.684346	-1.01344	1.63826	1
-0.387684	-0.332633	1.66004	1
-0.376254	-0.626643	1.72656	1
-0.353296	-0.999865	1.77943	1
-0.329153	-1.04984	1.71361	1
-0.4634	-0.250431	1.64406	1
-0.462671	-0.191237	1.63116	1
-0.459256	0.104449	1.58141	1
-0.352169	0.282374	1.52491	1
-0.612934	0.0202026	1.56296	1
-0.744896	-0.20128	1.54078	1
-0.710112	-0.412683	1.41355	1
-0.689857	-0.466892	1.38701	1
-0.27663	0.00252601	1.69889	1
-0.255107	-0.24907	1.74084	1
-0.272328	-0.469015	1.68163	1
-0.274822	-0.541329	1.66578	1
-0.53996	-0.326414	1.62985	1
-0.602369	-0.587423	1.68047	1
-0.688179	-0.950274	1.72083	1
-0.669431	-1.00533	1.65864	1
-0.389417	-0.329463	1.68169	1
-0.380148	-0.616618	1.73847	1
-0.36057	-0.987313	1.7876	1
-0.334295	-1.03761	1.72386	1
-0.463399	-0.247227	1.66324	1
-0.462184	-0.187965	1.65024	1
-0.456258	0.10817	1.59993	1
-0.341681	0.281601	1.55193	1
-0.607968	0.0242674	1.57424	1
-0.741511	-0.190896	1.53957	1
-0.700105	-0.396111	1.4119	1
-0.680949	-0.457092	1.38039	1
-0.280504	-1.90687e-05	1.72905	1
-0.26294	-0.241135	1.76998	1
-0.272654	-0.458823	1.71217	1
-0.271019	-0.531749	1.69229	1
-0.539183	-0.324224	1.64332	1
-0.600145	-0.581814	1.69937	1
-0.681907	-0.942668	1.74342	1
-0.659433	-0.995519	1.68295	1
-0.391994	-0.323729	1.70864	1
-0.38649	-0.611401	1.74864	1
-0.372706	-0.97712	1.78961	1
-0.343789	-1.02672	1.72695	1
-0.463816	-0.244535	1.6811	1
-0.461996	-0.185348	1.66851	1
-0.45243	0.110346	1.62085	1
-0.331561	0.278247	1.58509	1
-0.602725	0.0288245	1.58685	1
-0.739382	-0.181867	1.53949	1
-0.69318	-0.38418	1.4145	1
-0.673778	-0.448549	1.3789	1
-0.285274	-0.00275383	1.75099	1
-0.272308	-0.239031	1.80216	1
-0.285395	-0.461244	1.7392	1
-0.290661	-0.537796	1.72149	1
-0.53862	-0.322707	1.65537	1
-0.605324	-0.592512	1.72671	1
-0.681997	-0.936407	1.77057	1
-0.655518	-0.987108	1.70942	1
-0.395337	-0.319268	1.73125	1
-0.39363	-0.610744	1.75924	1
-0.382818	-0.970465	1.79118	1
-0.35163	-1.01946	1.72916	1
-0.465269	-0.242733	1.70163	1
-0.462689	-0.183694	1.68915	1
-0.449348	0.111316	1.64172	1
-0.324895	0.272978	1.61399	1
-0.597767	0.032974	1.59985	1
-0.738115	-0.174037	1.54044	1
-0.687403	-0.375054	1.42212	1
-0.666847	-0.441566	1.38472	1
-0.294091	-0.00782299	1.78094	1
-0.281863	-0.245332	1.82877	1
-0.29266	-0.462677	1.75655	1
-0.298309	-0.538425	1.73696	1
-0.538669	-0.322033	1.66948	1
-0.61191	-0.612019	1.75731	1
-0.683618	-0.93262	1.80192	1
-0.652084	-0.981537	1.74026	1
-0.400516	-0.316301	1.75754	1
-0.401204	-0.614715	1.77564	1
-0.389888	-0.966596	1.79454	1
-0.356045	-1.01526	1.73272	1
-0.467656	-0.241039	1.72072	1
-0.464127	-0.18243	1.70843	1
-0.445749	0.110226	1.66352	1
-0.321025	0.2675	1.64312	1
-0.593902	0.0369608	1.6134	1
-0.737478	-0.166091	1.54313	1
-0.683028	-0.368854	1.43643	1
-0.660333	-0.438327	1.40077	1
-0.302496	-0.0125772	1.80625	1
-0.292381	-0.248324	1.8595	1
-0.294811	-0.461708	1.77	1
-0.299229	-0.535777	1.7527	1
-0.540021	-0.321574	1.6842	1
-0.619625	-0.634647	1.79057	1
-0.686132	-0.929273	1.83957	1
-0.649548	-0.976987	1.77781	1
-0.406309	-0.314079	1.7798	1
-0.41171	-0.624099	1.79831	1
-0.400661	-0.964352	1.80275	1
-0.363616	-1.0126	1.74061	1
-0.47149	-0.23986	1.74043	1
-0.46712	-0.181815	1.72868	1
-0.444351	0.107897	1.68575	1
-0.320831	0.263206	1.66642	1
-0.592234	0.0401134	1.62839	1
-0.737253	-0.160285	1.54604	1
-0.680847	-0.367379	1.45512	1
-0.65556	-0.442808	1.42978	1
-0.314363	-0.0161927	1.84123	1
-0.301736	-0.248691	1.88585	1
-0.304865	-0.464062	1.7959	1
-0.307401	-0.537394	1.77331	1
-0.54281	-0.321419	1.70024	1
-0.636075	-0.661154	1.82776	1
-0.697849	-0.923765	1.88143	1
-0.655802	-0.9709	1.82036	1
-0.413284	-0.313597	1.80174	1
-0.422551	-0.634355	1.82191	1
-0.414281	-0.964832	1.81643	1
-0.373469	-1.01269	1.75457	1
-0.477629	-0.239124	1.76091	1
-0.472479	-0.181701	1.74972	1
-0.445935	0.104836	1.70933	1
-0.32074	0.253905	1.71074	1
-0.593884	0.0422696	1.64536	1
-0.7376	-0.155552	1.55014	1
-0.681843	-0.371242	1.47815	1
-0.656072	-0.451537	1.4603	1
-0.324253	-0.0179734	1.87075	1
-0.312611	-0.247403	1.90917	1
-0.321044	-0.459815	1.83543	1
-0.323451	-0.53136	1.81417	1
-0.548316	-0.321521	1.71877	1
-0.641881	-0.671652	1.84654	1
-0.701878	-0.922882	1.90529	1
-0.656682	-0.969869	1.84537	1
-0.42194	-0.314232	1.82273	1
-0.436061	-0.651649	1.85691	1
-0.43345	-0.967303	1.85077	1
-0.388752	-1.01513	1.79066	1
-0.487736	-0.241017	1.78441	1
-0.481877	-0.183865	1.77349	1
-0.451964	0.101579	1.73331	1
-0.323784	0.24936	1.7351	1
-0.600472	0.041761	1.6667	1
-0.739541	-0.152338	1.55903	1
-0.686168	-0.379407	1.50198	1
-0.661774	-0.46193	1.48908	1
-0.33458	-0.0193557	1.89319	1
-0.329689	-0.246726	1.93927	1
-0.328477	-0.455698	1.85153	1
-0.329177	-0.526219	1.82757	1
-0.557732	-0.324236	1.74178	1
-0.648034	-0.678923	1.86666	1
-0.706936	-0.924384	1.93121	1
-0.659626	-0.971452	1.87274	1
-0.434118	-0.317008	1.84546	1
-0.444666	-0.660918	1.87739	1
-0.444367	-0.971036	1.87184	1
-0.397751	-1.0189	1.81324	1
-0.499353	-0.244068	1.80828	1
-0.493127	-0.186979	1.7971	1
-0.461641	0.0983003	1.75529	1
-0.334035	0.247559	1.7637	1
-0.610343	0.0401467	1.68821	1
-0.743744	-0.151151	1.57517	1
-0.693662	-0.390001	1.52488	1
-0.671291	-0.472872	1.51444	1
-0.350183	-0.0216594	1.92287	1
-0.344503	-0.251437	1.95834	1
-0.339054	-0.456974	1.86727	1
-0.337815	-0.526028	1.84129	1
-0.568707	-0.327858	1.76612	1
-0.667581	-0.687988	1.89735	1
-0.724095	-0.925601	1.96096	1
-0.674654	-0.973014	1.90399	1
-0.447497	-0.321234	1.87012	1
-0.454388	-0.669711	1.89855	1
-0.455371	-0.976411	1.89398	1
-0.406855	-1.02454	1.83713	1
-0.515254	-0.247914	1.83414	1
-0.509106	-0.190576	1.82218	1
-0.478659	0.0958744	1.77714	1
-0.347234	0.248024	1.78391	1
-0.624638	0.0372686	1.7103	1
-0.75296	-0.156454	1.60188	1
-0.704345	-0.41077	1.54999	1
-0.684538	-0.490256	1.5373	1
-0.363847	-0.021308	1.9416	1
-0.361242	-0.254438	1.98304	1
-0.354125	-0.45774	1.89162	1
-0.351731	-0.525607	1.86459	1
-0.582924	-0.332188	1.79235	1
-0.67418	-0.691095	1.90987	1
-0.731803	-0.93027	1.97603	1
-0.681443	-0.978156	1.91974	1
-0.46399	-0.324719	1.89664	1
-0.463172	-0.676084	1.91577	1
-0.462693	-0.980801	1.90943	1
-0.413107	-1.02917	1.85327	1
-0.532989	-0.251154	1.85208	1
-0.527029	-0.193539	1.84028	1
-0.498002	0.0945089	1.79617	1
-0.366608	0.250648	1.79986	1
-0.638565	0.0350075	1.72985	1
-0.763681	-0.162184	1.62855	1
-0.715975	-0.427722	1.56959	1
-0.700372	-0.506334	1.55773	1
-0.379414	-0.0204276	1.95992	1
-0.374308	-0.250959	2.00221	1
-0.366693	-0.453717	1.92122	1
-0.363888	-0.521269	1.89875	1
-0.600559	-0.334346	1.81114	1
-0.679822	-0.690901	1.92051	1
-0.736396	-0.935127	1.98899	1
-0.685269	-0.983382	1.93318	1
-0.481149	-0.327992	1.91317	1
-0.474293	-0.680855	1.93316	1
-0.470115	-0.985777	1.92934	1
-0.419567	-1.03435	1.87357	1
-0.550614	-0.254204	1.86857	1
-0.545003	-0.196143	1.85684	1
-0.517521	0.0943262	1.81266	1
-0.388567	0.252534	1.80967	1
-0.65437	0.0316768	1.74862	1
-0.776908	-0.171352	1.65618	1
-0.732985	-0.442944	1.59176	1
-0.721281	-0.517637	1.57767	1
-0.392636	-0.0195906	1.97238	1
-0.388828	-0.244667	2.02261	1
-0.377455	-0.448488	1.95244	1
-0.373108	-0.516399	1.93411	1
-0.617768	-0.33609	1.82859	1
-0.699028	-0.688996	1.94187	1
-0.751776	-0.940117	2.00888	1
-0.700779	-0.988836	1.95286	1
-0.49751	-0.330603	1.92784	1
-0.484997	-0.685291	1.95035	1
-0.476033	-0.990193	1.94875	1
-0.42519	-1.03892	1.89248	1
-0.564621	-0.25634	1.88234	1
-0.55959	-0.197775	1.87046	1
-0.536102	0.0955505	1.82577	1
-0.405596	0.254578	1.81692	1
-0.669884	0.0284027	1.76561	1
-0.789614	-0.180207	1.68023	1
-0.754543	-0.454511	1.61613	1
-0.747354	-0.5312	1.60367	1
-0.407286	-0.0174247	1.98439	1
-0.399148	-0.242369	2.03819	1
-0.385293	-0.447994	1.97571	1
-0.378498	-0.515842	1.95253	1
-0.631924	-0.336996	1.84451	1
-0.711449	-0.686584	1.95386	1
-0.764531	-0.945394	2.02117	1
-0.713765	-0.994471	1.96487	1
-0.509738	-0.332013	1.93973	1
-0.493229	-0.688062	1.9652	1
-0.480332	-0.99347	1.96629	1
-0.429382	-1.04234	1.90937	1
-0.575055	-0.256366	1.89457	1
-0.570937	-0.197424	1.88252	1
-0.553678	0.0982172	1.83724	1
-0.424026	0.257499	1.8226	1
-0.683545	0.0252868	1.77966	1
-0.812986	-0.207619	1.71255	1
-0.7819	-0.461013	1.64574	1
-0.775	-0.53897	1.63265	1
-0.420947	-0.0125083	1.99429	1
-0.407576	-0.240051	2.05338	1
-0.390062	-0.447009	1.99201	1
-0.382106	-0.515138	1.96668	1
-0.641148	-0.336488	1.8573	1
-0.720086	-0.68609	1.96677	1
-0.772921	-0.948733	2.03289	1
-0.72238	-0.997849	1.97629	1
-0.519608	-0.331058	1.95239	1
-0.501679	-0.688965	1.97974	1
-0.485782	-0.995033	1.98127	1
-0.435019	-1.04389	1.92401	1
-0.583034	-0.255533	1.90626	1
-0.579967	-0.196127	1.89378	1
-0.570253	0.10281	1.84723	1
-0.44022	0.261489	1.82704	1
-0.696237	0.0231176	1.79266	1
-0.826013	-0.219713	1.73003	1
-0.812479	-0.463443	1.67739	1
-0.807137	-0.543123	1.6679	1
-0.431978	-0.00752914	2.00232	1
-0.413948	-0.23854	2.0648	1
-0.416232	-0.484897	2.018	1
-0.414819	-0.566793	1.99884	1
-0.648268	-0.334751	1.87125	1
-0.723826	-0.686021	1.97733	1
-0.776616	-0.951823	2.04145	1
-0.726344	-1.00078	1.98418	1
-0.526099	-0.32951	1.96354	1
-0.507526	-0.689034	1.99102	1
-0.490194	-0.995924	1.99294	1
-0.439742	-1.04475	1.93516	1
-0.58943	-0.25252	1.91858	1
-0.587349	-0.192973	1.90538	1
-0.581461	0.106491	1.8553	1
-0.45291	0.265129	1.83008	1
-0.708873	0.0226678	1.80468	1
-0.839903	-0.227346	1.74888	1
-0.84421	-0.459286	1.71062	1
-0.841152	-0.540358	1.70684	1
-0.44707	0.0119271	2.0223	1
-0.419728	-0.237382	2.07598	1
-0.417686	-0.477874	2.0376	1
-0.417157	-0.563474	2.01791	1
-0.65374	-0.330972	1.88551	1
-0.726935	-0.688994	1.99311	1
-0.779056	-0.95367	2.05084	1
-0.728852	-1.00252	1.99351	1
-0.530771	-0.326248	1.97557	1
-0.511827	-0.689176	2.00086	1
-0.493743	-0.99585	2.00222	1
-0.44341	-1.04455	1.94457	1
-0.594278	-0.248655	1.93004	1
-0.593314	-0.188866	1.91645	1
-0.592659	0.11181	1.86434	1
-0.472637	0.273275	1.83385	1
-0.722108	0.0241544	1.81666	1
-0.853656	-0.231327	1.76745	1
-0.873898	-0.452866	1.74407	1
-0.872491	-0.534512	1.74618	1
-0.454304	0.0218946	2.03294	1
-0.424224	-0.235835	2.08494	1
-0.415751	-0.46692	2.04656	1
-0.415312	-0.553852	2.02843	1
-0.657968	-0.326041	1.89935	1
-0.728692	-0.688189	2.00303	1
-0.780651	-0.954809	2.05786	1
-0.730752	-1.00354	2	1
-0.533588	-0.322996	1.98588	1
-0.513001	-0.691004	2.01225	1
-0.49471	-0.994638	2.01288	1
-0.44482	-1.04323	1.9547	1
-0.597813	-0.243857	1.94184	1
-0.598089	-0.183687	1.92821	1
-0.603413	0.118809	1.87557	1
-0.490141	0.283523	1.83868	1
-0.732797	0.0266926	1.82707	1
-0.86785	-0.229806	1.78907	1
-0.898118	-0.446356	1.77525	1
-0.904518	-0.526597	1.78493	1
-0.458917	0.0298182	2.04087	1
-0.428151	-0.232484	2.09414	1
-0.413312	-0.451478	2.04995	1
-0.412073	-0.538258	2.03325	1
-0.660826	-0.320232	1.9135	1
-0.727188	-0.687017	2.01555	1
-0.744599	-0.956695	2.07488	1
-0.69746	-1.00471	2.01538	1
-0.534936	-0.319163	1.99563	1
-0.511644	-0.694584	2.02618	1
-0.493726	-0.99195	2.02603	1
-0.444599	-1.04036	1.96696	1
-0.600078	-0.238756	1.95385	1
-0.601625	-0.178227	1.93995	1
-0.612987	0.126361	1.88655	1
-0.505632	0.293945	1.8449	1
-0.743993	0.0311872	1.8395	1
-0.881316	-0.22298	1.81479	1
-0.917272	-0.440729	1.80284	1
-0.926269	-0.520951	1.81483	1
-0.462068	0.0369043	2.04705	1
-0.430461	-0.229633	2.10086	1
-0.412958	-0.44149	2.05189	1
-0.410752	-0.525825	2.0359	1
-0.662258	-0.314179	1.92863	1
-0.724283	-0.685938	2.02786	1
-0.723941	-0.957124	2.08769	1
-0.678912	-1.00479	2.02669	1
-0.534896	-0.314663	2.00548	1
-0.508428	-0.698267	2.04224	1
-0.49095	-0.987771	2.04253	1
-0.443237	-1.03609	1.98185	1
-0.601838	-0.233347	1.96474	1
-0.604487	-0.172648	1.95066	1
-0.620362	0.132334	1.89594	1
-0.520141	0.303558	1.8525	1
-0.754096	0.035594	1.85193	1
-0.892998	-0.214576	1.84001	1
-0.936923	-0.428474	1.83379	1
-0.948849	-0.507483	1.8503	1
-0.464085	0.0448118	2.0543	1
-0.431836	-0.226657	2.10649	1
-0.413249	-0.433948	2.05323	1
-0.410286	-0.515477	2.03744	1
-0.663464	-0.3088	1.94112	1
-0.720965	-0.685356	2.04107	1
-0.71187	-0.95669	2.09733	1
-0.667962	-1.00413	2.03543	1
-0.534388	-0.309771	2.01441	1
-0.506086	-0.700424	2.05668	1
-0.490352	-0.985869	2.04848	1
-0.443278	-1.03409	1.98727	1
-0.603356	-0.228929	1.97382	1
-0.606902	-0.168029	1.95989	1
-0.626764	0.137465	1.90545	1
-0.531796	0.31132	1.85998	1
-0.764169	0.040218	1.86593	1
-0.90716	-0.207499	1.87322	1
-0.951173	-0.420742	1.85714	1
-0.963998	-0.499742	1.87499	1
-0.46533	0.050485	2.05966	1
-0.432207	-0.223863	2.11146	1
-0.413422	-0.429544	2.05519	1
-0.409565	-0.505308	2.03943	1
-0.664872	-0.304633	1.95168	1
-0.716408	-0.685413	2.05566	1
-0.704234	-0.956809	2.10375	1
-0.661478	-1.00407	2.04096	1
-0.533897	-0.305791	2.02141	1
-0.502196	-0.704982	2.07609	1
-0.486866	-0.983616	2.05732	1
-0.441394	-1.03077	1.99499	1
-0.604312	-0.224811	1.98345	1
-0.608701	-0.163854	1.96961	1
-0.632254	0.141581	1.91553	1
-0.542372	0.31787	1.8683	1
-0.77445	0.0438369	1.88138	1
-0.918562	-0.203081	1.8982	1
-0.962982	-0.414757	1.8787	1
-0.985166	-0.487857	1.9138	1
-0.466085	0.0548244	2.06382	1
-0.431293	-0.220105	2.11666	1
-0.413324	-0.425777	2.05753	1
-0.409211	-0.499952	2.04171	1
-0.665917	-0.3011	1.96341	1
-0.712006	-0.686298	2.0688	1
-0.699449	-0.957266	2.10805	1
-0.657552	-1.0043	2.04456	1
-0.532716	-0.301891	2.02872	1
-0.496938	-0.706818	2.10223	1
-0.477599	-0.975286	2.11144	1
-0.43696	-1.01887	2.04487	1
-0.604761	-0.221609	1.99255	1
-0.609917	-0.160585	1.97906	1
-0.637396	0.144929	1.92723	1
-0.551478	0.322133	1.87594	1
-0.78357	0.0468296	1.8967	1
-0.929403	-0.202112	1.92306	1
-0.980388	-0.412553	1.91435	1
-0.995724	-0.486741	1.93305	1
-0.46665	0.0578784	2.06675	1
-0.429629	-0.216656	2.12096	1
-0.412533	-0.422858	2.0601	1
-0.408469	-0.495983	2.04393	1
-0.666507	-0.298872	1.97407	1
-0.707532	-0.688482	2.08093	1
-0.696104	-0.958102	2.11463	1
-0.655524	-1.00486	2.05011	1
-0.531137	-0.298547	2.03556	1
-0.493498	-0.707401	2.11902	1
-0.470152	-0.972864	2.12752	1
-0.432546	-1.015	2.05984	1
-0.604776	-0.219369	2.00112	1
-0.610526	-0.158243	1.98835	1
-0.641139	0.147646	1.94062	1
-0.560506	0.326293	1.88477	1
-0.790267	0.0481749	1.91129	1
-0.935124	-0.201492	1.93889	1
-0.990041	-0.411465	1.93776	1
-1.00625	-0.486978	1.95833	1
-0.467036	0.0602523	2.06905	1
-0.42705	-0.212777	2.12481	1
-0.411074	-0.420179	2.06352	1
-0.407427	-0.492697	2.04656	1
-0.666824	-0.297661	1.98337	1
-0.70273	-0.691347	2.09238	1
-0.694968	-0.959575	2.11935	1
-0.655972	-1.00625	2.05416	1
-0.529396	-0.296004	2.0418	1
-0.487768	-0.705153	2.14497	1
-0.452429	-0.966312	2.17157	1
-0.420555	-1.00671	2.10132	1
-0.60439	-0.217904	2.00945	1
-0.610607	-0.15667	1.99749	1
-0.643583	0.149782	1.95402	1
-0.569266	0.330014	1.89479	1
-0.795818	0.0490015	1.92734	1
-0.941274	-0.202549	1.96408	1
-0.997868	-0.413223	1.96321	1
-1.01502	-0.490305	1.98328	1
-0.467289	0.0619827	2.07073	1
-0.424292	-0.209753	2.12759	1
-0.410029	-0.418489	2.06594	1
-0.406735	-0.490476	2.0485	1
-0.666828	-0.297216	1.99303	1
-0.698913	-0.6934	2.10085	1
-0.696131	-0.962068	2.12268	1
-0.66001	-1.00914	2.05655	1
-0.527601	-0.294147	2.04723	1
-0.4844	-0.704125	2.15998	1
-0.441133	-0.961624	2.20501	1
-0.413401	-1.00133	2.13162	1
-0.603532	-0.216499	2.0184	1
-0.610114	-0.15513	2.00746	1
-0.644869	0.151979	1.96927	1
-0.576827	0.332895	1.90371	1
-0.801512	0.0493678	1.94648	1
-0.94544	-0.203402	1.9915	1
-1.00062	-0.414515	1.98582	1
-1.01857	-0.49263	2.0014	1
-0.467186	0.063602	2.07253	1
-0.420533	-0.206978	2.12996	1
-0.408764	-0.417141	2.06858	1
-0.405576	-0.488494	2.05178	1
-0.666647	-0.296961	2.00279	1
-0.695003	-0.695522	2.10922	1
-0.698326	-0.964879	2.1254	1
-0.66566	-1.01246	2.05808	1
-0.525218	-0.292547	2.05304	1
-0.481486	-0.702793	2.17377	1
-0.43384	-0.958385	2.22935	1
